f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,label
1.0,0.0,0.0,0.0,0.0,0.0,0.8646364770497398,0.088984375,0.2,-0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,AVOID_PERSON
1.0,0.0,0.0,0.0,0.0,0.0,0.9745913364464801,0.07333333333333333,0.221875,0.09583333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.7455497200415504,0.04252604166666667,0.765625,0.7458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.8535764525371188,0.06985677083333333,-0.25,-0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,MOVE_TO_CHAIR
0.0,0.0,1.0,0.0,0.0,0.0,0.936690341920584,0.05958984375,0.153125,-0.35833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.4983966521055182,0.04697916666666667,0.346875,-0.3458333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.47285812232569086,0.062080078125,-0.0875,0.6041666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CHECK_TABLE
1.0,0.0,0.0,0.0,0.0,0.0,0.7630344662065698,0.0861328125,0.284375,-0.18333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.4631929055995598,0.03453125,0.840625,-0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.7880764839699907,0.0275,-0.284375,-0.5166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.9081033745171077,0.07581380208333334,0.265625,-0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,CHECK_TABLE
1.0,0.0,0.0,0.0,0.0,0.0,0.8891010277512205,0.07875,0.165625,0.17916666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.8589147508948025,0.046507161458333335,0.09375,0.4708333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.5691438422238386,0.044384765625,0.428125,0.5958333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON
1.0,0.0,0.0,0.0,0.0,0.0,0.9490107952431321,0.0520703125,0.365625,0.4625,0.0,1.0,0.0,0.0,0.0,0.0,0.5273539458656267,0.05514322916666667,-0.503125,0.19583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,AVOID_PERSON
0.0,0.0,0.0,0.0,0.0,1.0,0.735841569346991,0.0471484375,-0.60625,-0.24583333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.6647666962781412,0.0185546875,-0.590625,-0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.8373328082203353,0.11515299479166667,0.1125,-0.0625,0.0,1.0,0.0,0.0,0.0,0.0,0.7163401060761434,0.049560546875,0.05625,-0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,AVOID_PERSON
0.0,0.0,0.0,1.0,0.0,0.0,0.6007170273348155,0.031435546875,0.675,0.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,EXPLORE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.767014864729954,0.08572265625,0.4125,0.10833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.7160768656157609,0.0425390625,-0.790625,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.4164038307796085,0.0302734375,-0.21875,0.275,0.0,0.0,0.0,0.0,0.0,1.0,0.5360837245579753,0.07666015625,-0.2375,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.752043570634765,0.09114583333333333,0.203125,-0.2916666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.4983626670663356,0.05884765625,-0.875,0.425,0.0,0.0,1.0,0.0,0.0,0.0,0.8075755798401238,0.045149739583333334,0.521875,-0.5583333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.9299222454270817,0.050029296875,0.1125,0.4791666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.41462661560844677,0.064931640625,0.840625,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.46162219890069456,0.04168294270833333,-0.625,0.375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,MOVE_TO_CHAIR
0.0,0.0,1.0,0.0,0.0,0.0,0.8087545123801694,0.0583984375,0.471875,-0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,CHECK_TABLE
0.0,1.0,0.0,0.0,0.0,0.0,0.8760804665817701,0.028072916666666666,-0.1625,-0.13333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.6286623612552964,0.046927083333333335,-0.634375,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,MOVE_TO_CHAIR
0.0,0.0,1.0,0.0,0.0,0.0,0.348111801768308,0.016396484375,-0.04375,-0.44583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,EXPLORE
0.0,1.0,0.0,0.0,0.0,0.0,0.6708856439919512,0.025455729166666666,-0.190625,-0.2833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.49095579075932916,0.03564453125,0.796875,0.2875,0.0,0.0,1.0,0.0,0.0,0.0,0.8589851917037965,0.060042317708333334,-0.353125,0.7791666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,CHECK_TABLE
0.0,0.0,0.0,0.0,1.0,0.0,0.586728556471398,0.032942708333333334,0.390625,0.30833333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.31376682850702714,0.09375,-0.35625,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,EXPLORE
0.0,0.0,0.0,0.0,1.0,0.0,0.2777437134987419,0.04265625,-0.50625,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,EXPLORE
0.0,1.0,0.0,0.0,0.0,0.0,0.9227948287753486,0.08263020833333333,-0.071875,0.2708333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.5075812902778356,0.023629557291666665,-0.515625,-0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,MOVE_TO_CHAIR
0.0,1.0,0.0,0.0,0.0,0.0,0.8104878501471219,0.05126953125,-0.24375,0.09583333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.7426166434576654,0.05973958333333333,-0.35,0.49166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,CHECK_TABLE
0.0,0.0,0.0,1.0,0.0,0.0,0.6951190511501977,0.05,-0.840625,0.029166666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.5301652511416104,0.093388671875,-0.640625,0.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.5215624677206137,0.0462109375,0.365625,0.5458333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.9585410961509379,0.03884765625,-0.140625,0.425,0.0,1.0,0.0,0.0,0.0,0.0,0.524762962803879,0.049889322916666666,-0.46875,0.05416666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,CHECK_TABLE
1.0,0.0,0.0,0.0,0.0,0.0,0.7723983536180447,0.09140625,0.25,0.09583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.6389392985112139,0.031070963541666666,-0.865625,0.5583333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.8718976432122778,0.0351953125,0.0875,0.008333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.8575870648429063,0.06036458333333333,-0.246875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,MOVE_TO_CHAIR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,EXPLORE
0.0,0.0,1.0,0.0,0.0,0.0,0.9290671816693941,0.06783203125,-0.140625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,CHECK_TABLE
0.0,1.0,0.0,0.0,0.0,0.0,0.6882855435489064,0.017135416666666667,-0.64375,0.6833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.31355135746652424,0.056455078125,0.825,0.7541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.7906397427234455,0.06352864583333333,0.3125,-0.17916666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7412517461831585,0.0767578125,-0.228125,-0.2791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,MOVE_TO_CHAIR
0.0,1.0,0.0,0.0,0.0,0.0,0.8704662066653074,0.053251953125,-0.03125,0.44166666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.5583099095451451,0.032073567708333334,-0.06875,0.5708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,MOVE_TO_CHAIR
0.0,1.0,0.0,0.0,0.0,0.0,0.9544423883018263,0.0559375,0.059375,-0.09583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,MOVE_TO_CHAIR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE
0.0,1.0,0.0,0.0,0.0,0.0,0.8000335399085503,0.0549609375,-0.84375,0.425,0.0,0.0,1.0,0.0,0.0,0.0,0.8862085281695234,0.06702473958333334,-0.615625,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,CHECK_TABLE
1.0,0.0,0.0,0.0,0.0,0.0,0.7910557694758723,0.0972265625,0.134375,0.07083333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.862021225918591,0.07861328125,0.5375,-0.25833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.7992958949096639,0.06261067708333333,0.090625,0.1375,1.0,0.0,0.0,0.0,0.0,0.0,0.486737862715499,0.08551106770833333,0.265625,0.016666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.6116712816115286,0.043229166666666666,-0.840625,0.04583333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,MOVE_TO_CHAIR
0.0,0.0,0.0,1.0,0.0,0.0,0.4070877271713895,0.025078125,0.55625,-0.48333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.7126182065540116,0.0690625,0.61875,-0.5708333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.7702389473328307,0.12578125,0.18125,-0.20416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,CHECK_TABLE
0.0,0.0,0.0,0.0,0.0,1.0,0.3790274550102718,0.040963541666666665,-0.35,0.6458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE
0.0,1.0,0.0,0.0,0.0,0.0,0.5506549866266138,0.0205078125,0.34375,-0.0875,0.0,0.0,0.0,1.0,0.0,0.0,0.7159850698827911,0.029576822916666665,-0.209375,-0.19166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.8066965687607993,0.07802734375,-0.09375,-0.21666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7474574855699849,0.031005859375,-0.875,0.4708333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.6594224074689077,0.049609375,0.3,0.17916666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.8053854503196001,0.07152018229166666,0.346875,0.24166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.3880987685818088,0.061809895833333336,0.5375,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,MOVE_TO_CHAIR
0.0,1.0,0.0,0.0,0.0,0.0,0.4077760281415833,0.026822916666666665,0.53125,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.5714907994679277,0.0391015625,0.09375,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,EXPLORE
0.0,0.0,0.0,1.0,0.0,0.0,0.37317161389790643,0.0382421875,0.046875,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE
0.0,0.0,1.0,0.0,0.0,0.0,0.6860661143306759,0.081875,0.24375,-0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE
0.0,1.0,0.0,0.0,0.0,0.0,0.8362587205713599,0.07052734375,-0.496875,0.17083333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.9050140110666336,0.090087890625,-0.209375,0.425,1.0,0.0,0.0,0.0,0.0,0.0,0.4135689190083763,0.05375,0.7125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,CHECK_TABLE
0.0,1.0,0.0,0.0,0.0,0.0,0.8026281726479618,0.045911458333333335,-0.3625,0.11666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.834576123922552,0.041315104166666665,-0.759375,-0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,MOVE_TO_CHAIR
1.0,0.0,0.0,0.0,0.0,0.0,0.9710385852314682,0.07416666666666667,0.178125,0.12083333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.5999451003300043,0.06603515625,-0.828125,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6198175690305511,0.04010416666666667,0.84375,-0.7916666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.8159454321365158,0.0890625,-0.184375,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.7964248803350427,0.07140299479166666,-0.834375,-0.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,MOVE_TO_CHAIR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.9398167762535954,0.09799479166666666,-0.54375,0.2875,0.0,0.0,1.0,0.0,0.0,0.0,0.5970097664514837,0.059345703125,0.484375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,AVOID_PERSON
0.0,1.0,0.0,0.0,0.0,0.0,0.756401517864163,0.07164713541666666,-0.609375,0.38333333333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.9630024259034011,0.0515625,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4492653370312367,0.0556640625,0.296875,-0.6375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,CHECK_TABLE
0.0,1.0,0.0,0.0,0.0,0.0,0.9012253437379503,0.051907552083333336,-0.103125,0.2833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.6170921477925022,0.0837890625,-0.33125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,MOVE_TO_CHAIR
1.0,0.0,0.0,0.0,0.0,0.0,0.7528924471238221,0.142578125,0.13125,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,AVOID_PERSON
0.0,0.0,1.0,0.0,0.0,0.0,0.7010303882464755,0.068203125,-0.315625,0.6708333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.6409030701298518,0.034869791666666664,0.40625,-0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE
1.0,0.0,0.0,0.0,0.0,0.0,0.8502448266393721,0.092578125,-0.30625,-0.3375,0.0,1.0,0.0,0.0,0.0,0.0,0.5162525631923741,0.038313802083333334,-0.159375,0.7583333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.6221881185203466,0.035693359375,0.4,0.7333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON
0.0,0.0,1.0,0.0,0.0,0.0,0.945656355261631,0.0925390625,0.290625,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,CHECK_TABLE
0.0,0.0,1.0,0.0,0.0,0.0,0.6704660441551396,0.026966145833333333,-0.615625,-0.32916666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.654565750272069,0.035341796875,0.8,0.7291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,EXPLORE
