f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,label,source_type,source_file,frame_index,auto_label,needs_review
0.0,0.0,0.0,0.0,0.0,1.0,0.30257904529571533,0.728828125,0.05625,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_05.mp4,154,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.27137434482574463,0.7415234375,0.065625,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_05.mp4,168,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.26166433095932007,0.8669401041666667,0.046875,-0.004166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.2892788350582123,0.7445377604166666,0.0625,-0.0375,0.0,0.0,0.0,0.0,0.0,1.0,0.42901572585105896,0.11263671875,-0.03125,-0.5083333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_05.mp4,182,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.2940540313720703,0.871875,0.04375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3282414972782135,0.7914127604166666,0.034375,-0.016666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3587036728858948,0.7535807291666666,0.05,-0.0375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_05.mp4,196,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,mixkit_space_05.mp4,210,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,mixkit_space_05.mp4,224,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.2735605239868164,0.832265625,0.028125,-0.008333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.42202234268188477,0.04056640625,0.0375,-0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_05.mp4,238,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.2519277334213257,0.7887890625,0.040625,-0.008333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.47045573592185974,0.03846354166666666,0.040625,-0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_05.mp4,252,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.41273850202560425,0.7019140625,0.13125,-0.008333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.49064168334007263,0.02509114583333333,0.021875,-0.6083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_05.mp4,266,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.4202632009983063,0.6740234375,0.165625,-0.008333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2533170282840729,0.019635416666666666,0.046875,-0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_05.mp4,280,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.25963467359542847,0.4884114583333333,0.0375,-0.05416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_05.mp4,294,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.6079601645469666,0.550537109375,0.04375,-0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.25764504075050354,0.7871354166666666,0.075,-0.008333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.29163599014282227,0.04370442708333333,-0.584375,-0.18333333333333332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_05.mp4,308,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.5969077944755554,0.47657877604166665,0.009375,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2896227240562439,0.06513671875,-0.0125,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_05.mp4,322,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.4469336271286011,0.7190625,0.121875,-0.016666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.2701542377471924,0.4766015625,0.025,-0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_05.mp4,336,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.4610009789466858,0.722021484375,0.1125,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5541530847549438,0.0537109375,0.015625,-0.8458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_05.mp4,350,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.30517059564590454,0.461083984375,0.025,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3827570974826813,0.041002604166666665,-0.590625,-0.19166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_05.mp4,364,EXPLORE,1
1.0,0.0,0.0,0.0,0.0,0.0,0.26239198446273804,0.01818359375,-0.359375,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_07.mp4,504,EXPLORE,1
0.0,1.0,0.0,0.0,0.0,0.0,0.2983081638813019,0.082021484375,-0.63125,0.7625,0.0,1.0,0.0,0.0,0.0,0.0,0.3411925137042999,0.011028645833333333,-0.45625,0.48333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.32986682653427124,0.0037434895833333335,-0.2875,0.325,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_09.mp4,14,EXPLORE,1
0.0,1.0,0.0,0.0,0.0,0.0,0.4128987491130829,0.014557291666666666,-0.5125,0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.39948391914367676,0.0039680989583333335,-0.325,0.3458333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.26326966285705566,0.044596354166666664,-0.496875,0.7083333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_09.mp4,28,EXPLORE,1
0.0,1.0,0.0,0.0,0.0,0.0,0.5742138624191284,0.018053385416666668,-0.6125,0.5791666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.46013766527175903,0.03369140625,-0.121875,0.4875,0.0,1.0,0.0,0.0,0.0,0.0,0.35402119159698486,0.005009765625,-0.38125,0.37083333333333335,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,42,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.6443308591842651,0.062161458333333336,-0.80625,0.4875,0.0,1.0,0.0,0.0,0.0,0.0,0.6554155945777893,0.0060416666666666665,-0.45,0.4125,0.0,1.0,0.0,0.0,0.0,0.0,0.5958139300346375,0.0390625,-0.1625,0.5166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,56,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.7279390096664429,0.007626953125,-0.553125,0.4708333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.3849199414253235,0.0291796875,-0.871875,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.3515101373195648,0.0199609375,-0.8875,0.8208333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,70,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.8287737965583801,0.012451171875,-0.884375,0.7458333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.6017419099807739,0.041666666666666664,-0.415625,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.5378289818763733,0.013837890625,-0.83125,0.9125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,98,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.7026088237762451,0.04422200520833333,-0.53125,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.4204269051551819,0.069375,-0.446875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,112,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.421629399061203,0.0464453125,-0.678125,0.7375,0.0,1.0,0.0,0.0,0.0,0.0,0.2862839698791504,0.007106119791666666,-0.365625,0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.28670743107795715,0.0038248697916666665,-0.34375,0.29583333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,126,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.35805588960647583,0.076083984375,-0.48125,0.6875,0.0,1.0,0.0,0.0,0.0,0.0,0.3205738663673401,0.009375,-0.440625,0.30833333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.26112568378448486,0.06847981770833333,-0.7,0.7666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,140,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.4058411419391632,0.018268229166666667,-0.7375,0.5958333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.330426961183548,0.011904296875,-0.525,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,1.0,0.6281948089599609,0.04140625,-0.753125,0.8291666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_09.mp4,154,EXPLORE,1
0.0,1.0,0.0,0.0,0.0,0.0,0.46771109104156494,0.0350390625,-0.81875,0.8041666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.4525669813156128,0.016145833333333335,-0.609375,0.44583333333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.40589118003845215,0.03623046875,-0.36875,0.6291666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,168,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.7327978014945984,0.0423828125,-0.440625,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.40998509526252747,0.0076171875,-0.96875,0.4583333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.320746511220932,0.01171875,-0.7,0.5916666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,182,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.760013997554779,0.04422200520833333,-0.525,0.6958333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.7291257381439209,0.020719401041666665,-0.853125,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5488535165786743,0.019915364583333334,-0.790625,0.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,196,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.688447892665863,0.04547526041666667,-0.6125,0.7291666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.5743436217308044,0.015755208333333333,-0.93125,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.44098740816116333,0.06884765625,-0.521875,0.6958333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,210,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.7522374391555786,0.035888671875,-0.759375,0.775,0.0,0.0,0.0,0.0,0.0,1.0,0.4802131950855255,0.07234700520833333,-0.60625,0.7291666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.32527339458465576,0.060358072916666665,-0.35,0.5458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,224,MOVE_TO_CHAIR,1
0.0,1.0,0.0,0.0,0.0,0.0,0.3918209969997406,0.016927083333333332,-0.875,0.8583333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.7024168372154236,0.065625,-0.7,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_09.mp4,238,EXPLORE,1
0.0,1.0,0.0,0.0,0.0,0.0,0.4201497733592987,0.004140625,-0.365625,0.325,0.0,0.0,0.0,0.0,0.0,1.0,0.6409755945205688,0.04035481770833333,-0.75,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.33561354875564575,0.0708984375,-0.58125,0.7416666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_09.mp4,252,EXPLORE,1
0.0,1.0,0.0,0.0,0.0,0.0,0.406862735748291,0.019254557291666665,-0.859375,0.7708333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.3957788646221161,0.011705729166666666,-0.81875,0.9291666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.32219821214675903,0.00482421875,-0.421875,0.37083333333333335,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_09.mp4,266,EXPLORE,1
0.0,1.0,0.0,0.0,0.0,0.0,0.4286714494228363,0.047578125,-0.728125,0.8208333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.25885429978370667,0.0026041666666666665,0.315625,0.0875,0.0,1.0,0.0,0.0,0.0,0.0,0.35964515805244446,0.0059244791666666664,-0.478125,0.42083333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MOVE_TO_CHAIR,real_media,mixkit_space_09.mp4,280,MOVE_TO_CHAIR,1
0.0,0.0,0.0,0.0,0.0,1.0,0.6832150816917419,0.6024479166666666,0.1125,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.2660633325576782,0.3971875,0.184375,0.4041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_10.mp4,14,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.5295284986495972,0.6085123697916667,0.1125,0.225,0.0,0.0,0.0,0.0,0.0,1.0,0.6228364706039429,0.26119140625,-0.490625,-0.4625,0.0,0.0,0.0,0.0,0.0,1.0,0.43627825379371643,0.40362630208333333,0.19375,0.4083333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_10.mp4,28,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.33073046803474426,0.6943489583333333,0.053125,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_10.mp4,42,EXPLORE,1
1.0,0.0,0.0,0.0,0.0,0.0,0.26148995757102966,0.05029296875,-0.884375,-0.5708333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.29441413283348083,0.416025390625,0.378125,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_10.mp4,56,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,mixkit_space_10.mp4,70,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.2522455155849457,0.52431640625,0.2625,0.22083333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.27285775542259216,0.422919921875,0.378125,0.225,0.0,0.0,0.0,0.0,0.0,1.0,0.3816399872303009,0.21181640625,-0.625,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_10.mp4,84,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.4536978304386139,0.43098307291666665,0.378125,0.225,0.0,0.0,0.0,0.0,0.0,1.0,0.5393249988555908,0.21260091145833335,-0.625,0.0875,0.0,0.0,0.0,0.0,0.0,1.0,0.3338649570941925,0.4076106770833333,0.28125,0.39166666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,EXPLORE,real_media,mixkit_space_10.mp4,98,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.4152236878871918,0.443916015625,0.36875,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.3984485864639282,0.21338541666666666,-0.625,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_10.mp4,112,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.2508350610733032,0.435,0.39375,0.225,0.0,0.0,0.0,0.0,0.0,1.0,0.4443340301513672,0.2125,-0.625,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_10.mp4,126,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.5273281931877136,0.2140625,-0.625,0.0875,0.0,0.0,0.0,0.0,0.0,1.0,0.2931062877178192,0.41970703125,0.4,0.24166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_10.mp4,140,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.30694517493247986,0.416650390625,0.40625,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_10.mp4,154,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.3069137930870056,0.4377083333333333,0.4,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.31238824129104614,0.2633333333333333,-0.596875,0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,EXPLORE,real_media,mixkit_space_10.mp4,168,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,mixkit_space_10.mp4,182,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.4215848743915558,0.4138541666666667,0.275,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_10.mp4,196,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.4206359386444092,0.42170572916666665,0.271875,0.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_10.mp4,210,EXPLORE,1
0.0,0.0,0.0,0.0,0.0,1.0,0.5236597061157227,0.51283203125,0.321875,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,EXPLORE,real_media,mixkit_space_10.mp4,224,EXPLORE,1
