f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,label,source_type,source_file,frame_index,auto_label,needs_review,batch_id,scenario
1.0,0.0,0.0,0.0,0.0,0.0,0.852372944355011,0.09392903645833334,-0.346875,-0.43333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.7945911288261414,0.107958984375,0.390625,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8376604318618774,0.06296875,-0.446875,0.3541666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,184,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8491275310516357,0.09244791666666667,-0.35,-0.42916666666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.8257849812507629,0.11158203125,0.375,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7700841426849365,0.07888997395833333,-0.409375,0.3416666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,192,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.846759557723999,0.091796875,-0.378125,0.31666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.8131777048110962,0.10901692708333334,0.39375,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.6761071085929871,0.0976171875,-0.325,-0.4375,0.0,0.0,1.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,200,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8670994639396667,0.08625,-0.36875,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.8102896809577942,0.109658203125,0.390625,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.7423052191734314,0.09403645833333334,-0.325,-0.45416666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,208,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.863731324672699,0.0889453125,-0.3625,0.325,1.0,0.0,0.0,0.0,0.0,0.0,0.7836127877235413,0.1091796875,0.375,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.7436240315437317,0.106318359375,-0.303125,-0.45,0.0,0.0,1.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,216,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.870905876159668,0.08868489583333333,-0.3625,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8267499208450317,0.10756184895833333,-0.303125,-0.44583333333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.7681682109832764,0.107275390625,0.39375,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,224,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8741564154624939,0.08849609375,-0.359375,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.8084782958030701,0.09123046875,0.375,0.3958333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7730063796043396,0.120625,-0.26875,-0.42916666666666664,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,232,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8575963377952576,0.08732747395833333,-0.359375,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.8018705248832703,0.09643229166666667,0.378125,0.37083333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.7231408357620239,0.115048828125,-0.275,-0.4375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,240,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8718699812889099,0.08759765625,-0.359375,0.325,1.0,0.0,0.0,0.0,0.0,0.0,0.714080810546875,0.10458984375,0.375,0.35833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.693789541721344,0.10458984375,-0.30625,-0.45416666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,248,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8663740754127502,0.090771484375,-0.353125,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.7265045642852783,0.107958984375,0.390625,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7142907977104187,0.08251953125,-0.39375,-0.475,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,256,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8569566607475281,0.089375,-0.35625,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.7482929825782776,0.10599609375,0.39375,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.552010178565979,0.07790364583333333,-0.421875,-0.475,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,264,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8637634515762329,0.08777994791666667,-0.3625,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.7179900407791138,0.10520833333333333,0.396875,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.6293115019798279,0.08269205729166666,-0.41875,-0.4666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,272,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8669367432594299,0.08651692708333333,-0.365625,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.766477108001709,0.077197265625,0.375,0.4375,1.0,0.0,0.0,0.0,0.0,0.0,0.5901861786842346,0.10481770833333333,0.4,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,280,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.836983859539032,0.09283203125,-0.353125,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.7596765160560608,0.07870442708333333,0.375,0.4375,1.0,0.0,0.0,0.0,0.0,0.0,0.5962722897529602,0.07978841145833333,-0.415625,-0.45416666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,288,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8671222925186157,0.08625,-0.3625,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7315499186515808,0.110771484375,0.3875,0.3416666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.7425908446311951,0.077197265625,0.378125,0.4375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,296,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8745044469833374,0.0853515625,-0.3625,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7922839522361755,0.133037109375,0.378125,0.275,1.0,0.0,0.0,0.0,0.0,0.0,0.5545718669891357,0.076875,-0.41875,-0.45,0.0,0.0,0.0,1.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,304,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8285007476806641,0.13423828125,0.375,0.2833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8649530410766602,0.08669921875,-0.365625,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.6793138980865479,0.078076171875,-0.425,-0.4583333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,312,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.862479567527771,0.08625,-0.365625,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8050090670585632,0.13234049479166668,0.371875,0.2833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7000099420547485,0.082724609375,-0.41875,-0.4708333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,320,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8501719832420349,0.0861328125,-0.3625,0.3375,1.0,0.0,0.0,0.0,0.0,0.0,0.7828439474105835,0.13197265625,0.371875,0.2791666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.7619853615760803,0.09779947916666666,-0.378125,-0.4625,0.0,0.0,1.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,328,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.7807124853134155,0.13121419270833334,0.375,0.2833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8216812014579773,0.08384114583333334,-0.36875,0.3416666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.531399130821228,0.144482421875,-0.33125,-0.30416666666666664,0.0,0.0,1.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,336,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8206302523612976,0.124072265625,0.38125,0.275,1.0,0.0,0.0,0.0,0.0,0.0,0.8412622809410095,0.09244791666666667,-0.3625,0.32083333333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.7519704699516296,0.06608072916666667,-0.578125,-0.3541666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,344,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8180822730064392,0.118125,0.3875,0.2916666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.8484787940979004,0.08310546875,-0.365625,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.7563765645027161,0.10080729166666667,-0.321875,-0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,352,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8519619107246399,0.08310546875,-0.3625,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.821609377861023,0.11144205729166666,0.390625,0.32916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.7822152972221375,0.101875,-0.321875,-0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,360,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8411216735839844,0.10558919270833333,0.3875,0.3416666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.822063148021698,0.08400390625,-0.3625,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.6216071844100952,0.09926432291666666,-0.321875,-0.4041666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,368,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8216628432273865,0.11141927083333333,0.378125,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8339940905570984,0.08690104166666666,-0.35625,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.6847482323646545,0.09626953125,-0.321875,-0.4083333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,376,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8556444644927979,0.08567708333333333,-0.359375,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8262647390365601,0.11067708333333333,0.38125,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.6705226898193359,0.100283203125,-0.315625,-0.4083333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,384,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8479081392288208,0.111328125,0.378125,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.8422016501426697,0.08704752604166667,-0.35625,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7557318210601807,0.09800455729166667,-0.31875,-0.4083333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,392,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8669008016586304,0.08704752604166667,-0.35625,0.3416666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.8365747928619385,0.11021484375,0.378125,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.7835882306098938,0.09328776041666667,-0.31875,-0.3958333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,400,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8364881873130798,0.10846354166666666,0.38125,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.8440443873405457,0.090439453125,-0.353125,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.572327733039856,0.090234375,-0.325,-0.36666666666666664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,408,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8242775201797485,0.10494140625,0.390625,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8081113696098328,0.0896484375,-0.378125,0.30416666666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.7497993111610413,0.07746744791666667,-0.321875,-0.3875,0.0,0.0,0.0,1.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,416,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.849054217338562,0.0984375,-0.371875,0.2875,1.0,0.0,0.0,0.0,0.0,0.0,0.817920982837677,0.10494140625,0.390625,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7128516435623169,0.07599283854166666,-0.325,-0.3958333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,424,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.832213819026947,0.105703125,0.3875,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.8279302716255188,0.103271484375,-0.36875,0.275,1.0,0.0,0.0,0.0,0.0,0.0,0.5226994752883911,0.07599283854166666,-0.325,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,432,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8322626352310181,0.106884765625,0.384375,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8180087804794312,0.105107421875,-0.36875,0.2791666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.39377811551094055,0.07905924479166666,-0.325,-0.3958333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,440,AVOID_PERSON,1,batch_F_real,occlusion
1.0,0.0,0.0,0.0,0.0,0.0,0.8413931131362915,0.105703125,0.3875,0.3458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8015315532684326,0.09901692708333333,-0.375,0.2625,1.0,0.0,0.0,0.0,0.0,0.0,0.5309067964553833,0.0791015625,-0.321875,-0.4041666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_06.mp4,448,AVOID_PERSON,1,batch_F_real,occlusion
