f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,label,source_type,source_file,frame_index,auto_label,needs_review,batch_id,scenario
1.0,0.0,0.0,0.0,0.0,0.0,0.9320008754730225,0.105703125,0.115625,-0.725,0.0,0.0,0.0,0.0,0.0,1.0,0.5945951342582703,0.11401692708333333,-0.540625,0.5041666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.5400089025497437,0.103134765625,-0.209375,-0.020833333333333332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,128,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.9239110350608826,0.10502604166666667,0.15625,-0.6916666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.293132483959198,0.774228515625,-0.03125,0.19166666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.5449440479278564,0.11888020833333333,-0.55,0.5041666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,136,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.9184812903404236,0.09752604166666666,0.146875,-0.7083333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.2773820459842682,0.782578125,0.0,0.20416666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.6157629489898682,0.10197916666666666,-0.2375,-0.020833333333333332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,144,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.9205419421195984,0.10384114583333333,0.140625,-0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.2571347951889038,0.73703125,0.00625,0.24583333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.7058019042015076,0.101953125,-0.25,-0.020833333333333332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,152,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.912072479724884,0.111630859375,0.165625,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.4321443438529968,0.7755989583333334,-0.0125,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.5998167991638184,0.10196940104166667,-0.259375,-0.020833333333333332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,160,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.9053770303726196,0.11232421875,0.175,-0.6625,0.0,0.0,0.0,0.0,0.0,1.0,0.48982369899749756,0.7295182291666666,-0.021875,0.24166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.6942377090454102,0.099677734375,-0.2625,-0.020833333333333332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,168,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.8994841575622559,0.11248697916666667,0.16875,-0.6625,0.0,0.0,0.0,0.0,0.0,1.0,0.48171520233154297,0.7303873697916666,-0.025,0.2375,0.0,0.0,0.0,0.0,0.0,1.0,0.6839509010314941,0.10080403645833333,-0.265625,-0.020833333333333332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,176,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.8667021989822388,0.11248697916666667,0.1625,-0.6625,0.0,0.0,0.0,0.0,0.0,1.0,0.4316135048866272,0.70890625,-0.01875,0.25833333333333336,0.0,0.0,0.0,0.0,0.0,1.0,0.505786657333374,0.116015625,-0.6125,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,184,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.8574165105819702,0.114384765625,0.18125,-0.6708333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3632905185222626,0.72515625,-0.025,0.24166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.5957914590835571,0.10025390625,-0.290625,-0.020833333333333332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,192,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.7634224891662598,0.13478190104166668,0.221875,-0.65,0.0,0.0,0.0,0.0,0.0,1.0,0.5177692770957947,0.683935546875,-0.05,0.2625,0.0,1.0,0.0,0.0,0.0,0.0,0.2677243947982788,0.00962890625,-0.128125,-0.6916666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,200,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.7887578010559082,0.13155598958333334,0.23125,-0.6541666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.43722712993621826,0.0187890625,-0.103125,-0.675,0.0,0.0,0.0,0.0,0.0,1.0,0.48175671696662903,0.69328125,-0.04375,0.2708333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,208,AVOID_PERSON,1,batch_E_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.769192099571228,0.126220703125,0.20625,-0.6583333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3473653495311737,0.6989453125,-0.0375,0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.2687671184539795,0.017386067708333335,-0.1125,-0.6833333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,216,AVOID_PERSON,1,batch_E_real,mixed
