f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,label,source_type,source_file,frame_index,auto_label,needs_review,__source_file,batch_id,scenario
1.0,0.0,0.0,0.0,0.0,0.0,0.832900881767273,0.1199153645833333,0.3875,0.2875,1.0,0.0,0.0,0.0,0.0,0.0,0.8455976843833923,0.08416015625,-0.365625,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.7454409599304199,0.1029361979166666,-0.321875,-0.4208333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,real_media,mixkit_table_06.mp4,350.0,AVOID_PERSON,1.0,media_labeled_batch_A_real_corrected.csv,batch_A_real,mixed
-0.0002722674267838,-3.781336097998146e-05,-0.0001504568363539,0.9998872421155685,0.000105046784888,0.0001209746950919,0.6480309184846347,0.0175774208401774,-0.2280231004276899,0.650010807376549,3.7162127939392907e-05,-2.646573506525504e-05,-0.0002063858556407,0.999731891284332,0.0003071034415459,-0.0001302912415871,0.4042776993931081,0.0331332623744134,-0.4218333008083479,0.2665871155495159,-1.9135487673026574e-05,5.625218526487475e-06,-0.0001013776813863,-8.538114199387593e-05,0.0001853968440021,-0.0001742082977284,0.0003243461192395,-5.321685159721989e-05,0.0001612604416308,9.79872865607655e-05,9.544155796922405e-06,-6.167329725819318e-05,0.0001366934874326,1.0001991083473962,0.0002193958877364,0.9999855792750698,0.6668216264718618,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,,,,,curated_real_balanced.csv,,
-1.5027419929491876e-05,-4.9537666179089225e-06,1.000179070577323,2.532973420420782e-05,-0.0002941231141754,0.0001009011897823,0.4063095079632859,0.0343375061035554,0.7219873103825271,0.112243620718559,6.002202001825688e-05,-7.037639424144563e-05,5.2980127938665776e-05,6.395327245807295e-05,-0.0002049317177198,-0.0002347235440522,0.0001348126490203,0.0001592421482047,0.0001415344455677,3.728294039034524e-05,-0.0001820751551017,4.064529808081088e-07,0.0002792982039537,0.0001314136902013,-2.5710144848515977e-05,-0.0002065378839069,0.0001198403035111,1.6404856555209062e-05,9.520510752305798e-05,-7.753430996380822e-05,0.0001137544731493,0.9999067164108724,9.584428104249288e-05,0.0001684448239352,0.0002268941695534,0.9999385941466976,0.3332177114367087,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,,,,,curated_real_balanced.csv,,
0.999831400189674,-1.6246128126548477e-05,-1.907172899163495e-05,-4.455152900326994e-05,-0.0001238187444427,0.0002902783371122,0.8168107275094905,0.053128327354091,0.0624421757622907,-0.0832812584798678,6.816293145550302e-06,0.9998604184721416,-5.132336944879625e-05,3.662982984367359e-05,-4.971360944125516e-05,7.923821874017703e-05,0.6486144769005954,0.0476206682872907,0.0563263142720075,0.5708773693305365,0.0001554208394183,-0.0001420521233653,-0.000158470163224,-8.620578528471443e-05,-3.901449065993805e-05,-2.442289138109124e-05,-0.000185802883234,0.0001311253798661,-3.415379271686508e-06,1.4991231704746792e-05,-0.0001172645868005,0.9999694295135568,-4.593839560643109e-05,2.2230889725624443e-05,0.0001034536963965,1.000002599806525,0.6665830725186921,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,,,,,curated_real_balanced.csv,,
1.0000021488179955,0.0001074080568351,7.135391135624356e-05,0.0001020333162492,-4.077194115975044e-05,9.126467209439605e-05,0.9891068345882804,0.0760426841863383,0.0217359897332462,0.4916948997526633,2.4427374700113925e-05,-6.720740812092771e-05,0.9998969209227856,-8.123496176808882e-05,0.0001148899199831,1.3300045002096748e-05,0.5119690433858667,0.0331894425005874,0.8437922490294154,-0.4206733168942067,0.000183138956946,-5.391251915795402e-05,0.0001591339041134,0.0001093947627537,0.0001182341789113,2.14094187186453e-05,0.0001010165039461,9.151401163866374e-05,-6.023938575336232e-05,-0.0002701969674894,0.0001142049317046,1.0001066600567547,7.52520515106391e-05,-3.942583664055034e-05,-3.959066146045072e-05,0.9998436552765662,0.6668300324390724,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,,,,,curated_real_balanced.csv,,
1.0,0.0,0.0,0.0,0.0,0.0,0.7223541140556335,0.00921875,-0.903125,-0.1916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.6702365279197693,0.01392578125,-0.953125,0.1416666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.6412700414657593,0.017578125,0.9125,-0.0208333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,mixkit_table_07.mp4,40.0,MOVE_TO_CHAIR,1.0,media_labeled_batch_A_real_corrected.csv,batch_A_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.9174982905387878,0.1457421875,0.175,-0.6208333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5696298480033875,0.1008203125,-0.146875,-0.0166666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.5221919417381287,0.1152473958333333,-0.475,0.5041666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,100.0,AVOID_PERSON,1.0,media_labeled_batch_A_real_corrected.csv,batch_A_real,mixed
1.0,0.0,0.0,0.0,0.0,0.0,0.7968556880950928,0.113203125,0.178125,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3891055285930633,0.71525390625,-0.021875,0.2583333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6630162596702576,0.1008203125,-0.2875,-0.0208333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,190.0,AVOID_PERSON,1.0,media_labeled_batch_A_real_corrected.csv,batch_A_real,mixed
0.0001317055392948,-0.0001679563784385,1.0001375836618964,0.0001601887544859,8.206918144860318e-05,7.201926923942497e-05,0.816197018663555,0.0576002366837927,-0.3717857571521337,0.3874407332395,-3.955606646420808e-05,1.0000901875869548,-2.15480241588472e-05,-2.0613878212550303e-05,3.4573524398486775e-05,-4.676977974271608e-06,0.5077942703551923,0.0283475732726475,-0.4906185061049888,0.0251237206989479,2.729692936466313e-05,3.472096504247265e-05,9.91612696758781e-05,1.2758984936472468e-05,6.96375890713205e-05,-1.1859136481470889e-06,7.2123354664693e-05,-2.398652652748409e-05,9.639192021655732e-05,5.3384638712936486e-05,2.191548508367872e-05,1.0000043573467408,1.4597898164568236e-05,-4.690252070553595e-05,5.057486670940847e-05,0.9999882006714732,0.6665418684412117,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,real_media,,,,,curated_real_balanced.csv,,
-8.35807730649365e-05,3.200084240251452e-05,1.000132517737163,3.928475001269693e-05,4.554670510394066e-05,5.145842142221821e-05,0.742227274801593,0.092008300397282,0.4530109927821225,0.3457136872558835,-2.206322111328912e-05,1.6395434149847865e-05,8.259264633348318e-05,0.0001346892200307,3.041173882952108e-05,-0.0001287170736227,7.094582559982846e-05,-0.0003322266385881,-0.0001136116161122,2.0475103120223508e-05,0.0001019141698009,-0.0001257803883946,5.897906204164384e-05,9.693234699156057e-05,-5.8559857541399774e-05,7.172591268374085e-05,6.345140869458672e-05,-5.655153514894346e-05,-1.9796135338462905e-05,7.240336033280105e-05,1.0000027288141713,0.0001358884208984,6.34166096601513e-05,0.0001024987117998,-7.864411151625638e-05,9.756053223375003e-06,0.3332265514932793,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,real_media,,,,,curated_real_balanced.csv,,
-5.377920350927228e-05,1.000012233521393,-0.0001105885505249,1.486962767240944e-05,0.0001687386502098,5.321071773678749e-05,0.8586451808568577,0.0568355668566043,-0.6063474580282869,0.5585261455447954,-5.3267107575939866e-05,1.2154006081260135e-05,0.9999649627045633,-1.1644582087580651e-05,-7.56487569466721e-05,-0.0001640642625158,0.8579633591169612,0.0634548669370543,0.5844176843458392,-0.0666622230914361,-5.3843951669506186e-05,-1.365254951396176e-05,1.829998862310029e-05,2.2506058706204748e-05,-0.000106282898251,-3.792363471805008e-05,2.4579772203932484e-05,0.000127670519825,-3.701497230998155e-05,0.0001317202170593,0.9999846158483734,7.98180697799858e-05,-6.251255839181267e-05,-6.764311104794095e-05,3.364800892084951e-05,-3.68295441908316e-05,0.6664663610470807,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,real_media,,,,,curated_real_balanced.csv,,
-0.0001574961232683,-8.824357175913955e-05,1.0001333468865496,-0.0001624077989121,6.73087648486242e-05,0.0001573655317183,0.881296940686491,0.10624460811824,-0.1001397749895435,-0.2583317984494859,4.335909160322901e-05,-0.0001470946102931,-9.345010489140696e-05,2.896299874685681e-05,0.0001119679130483,0.0001141302802441,-5.30100151655184e-05,-2.5233766757339845e-05,2.5016912808717e-06,-7.518350288126857e-05,2.502769280786456e-05,-4.652571853483782e-05,0.0001051259112701,9.646239688270416e-05,4.505004461647331e-05,0.0001288039107697,0.0001347825990453,-1.5400209070950343e-05,0.000117446588663,4.262275881067704e-05,0.9998394454910078,1.3146036116225512e-05,-0.0001075920016942,-0.0001605116323787,1.880124142331051e-05,-3.845234265228828e-05,0.3332166876882149,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,real_media,,,,,curated_real_balanced.csv,,
1.0,0.0,0.0,0.0,0.0,0.0,0.7222830057144165,0.0247916666666666,0.234375,0.7125,0.0,1.0,0.0,0.0,0.0,0.0,0.7887914776802063,0.01435546875,0.05,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.6179276704788208,0.0201009114583333,0.634375,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,mixkit_table_07.mp4,180.0,AVOID_PERSON,1.0,media_labeled_batch_A_real_corrected.csv,batch_A_real,mixed
-2.7140493209497075e-05,-0.0001077449187641,0.9999896783084964,1.7089810870833104e-05,4.04038014751571e-05,0.0001204374431592,0.9037713401439368,0.0932530944296172,-0.4282911199663584,-0.1081742536214377,0.0002115401051142,0.9999876037225146,-7.322134279236538e-05,0.0001528276065059,9.625762347142158e-05,-0.0001151012714141,0.4948405931504797,0.0578188223366852,-0.2906098002178999,-0.0125105946944291,1.0001196996508344,7.573245305694297e-05,-0.0001368457654639,-5.451248015051648e-05,-0.0001183566621643,8.562130393650483e-06,0.356074640514008,0.0398512743405083,0.3813486742572361,-0.0292443901691195,0.0001834702478841,0.9999129240259228,0.0001004618032265,-6.029207658798824e-05,-1.77658095452248e-05,0.9998308498339992,1.0000493770292875,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,real_media,,,,,curated_real_balanced.csv,,
1.0001436242626058,0.0002016062273544,-0.0001314455723651,-1.596222557949782e-05,1.566134450249699e-05,3.8326200079714216e-05,0.9242693282387724,0.1214526757641778,0.240654570336477,0.2124029641761822,0.00021159785997,0.9998206177843793,-0.0002127808893708,-0.0001347064644953,-5.12807046761971e-05,1.436292223344759e-05,0.4969108193400254,0.067028760247179,-0.7468342023041771,-0.5499652320784728,-0.0001967217069085,-0.0001168292648688,1.00001576272543,-8.108918354562138e-05,-4.406134372133095e-05,-4.740615565353204e-06,0.7096841839216818,0.0467770036305026,0.0782208646819909,-0.2291825451145928,1.000286331714921,3.26020785762497e-05,-6.936223737925803e-06,-4.2862761859372393e-05,7.861820210481318e-05,8.868167330226227e-05,1.0000115568207568,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,,,,,curated_real_balanced.csv,,
1.0,0.0,0.0,0.0,0.0,0.0,0.8832343220710754,0.1008040364583333,0.38125,0.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.8323796987533569,0.0802083333333333,-0.390625,0.275,1.0,0.0,0.0,0.0,0.0,0.0,0.7996702194213867,0.0740559895833333,-0.38125,-0.4416666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,real_media,mixkit_table_06.mp4,630.0,AVOID_PERSON,1.0,media_labeled_batch_A_real_corrected.csv,batch_A_real,mixed
1.000016814874159,-4.070816490393077e-05,-0.0001239222383834,-5.675475480457912e-05,4.043415676453417e-05,5.101534907769493e-05,0.9600587203017428,0.0801885040641129,-0.2001876941499319,0.02077234497281,8.62907483313202e-05,-0.0001069422848049,1.0000910034578567,1.2323464735772062e-05,0.0001884943597825,0.0001594129431865,0.674998600026776,0.0489605602021739,0.2220041451738722,0.4917036873099748,7.70611852402071e-05,5.187412458627955e-05,2.854002863351733e-05,-0.0001087085210503,9.224807011498844e-05,-6.0722531862953966e-05,0.0001443318391125,-5.291689420258414e-05,1.2957522340435746e-05,0.0001539942063528,4.212490444176186e-05,-8.236041979299326e-05,1.000098551357411,-5.950409830095784e-06,7.363297379155774e-05,0.9999576897170218,0.6666962729475885,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,,,,,curated_real_balanced.csv,,
-1.5027419929491876e-05,-4.9537666179089225e-06,1.000179070577323,2.532973420420782e-05,-0.0002941231141754,0.0001009011897823,0.4063095079632859,0.0343375061035554,0.7219873103825271,0.112243620718559,6.002202001825688e-05,-7.037639424144563e-05,5.2980127938665776e-05,6.395327245807295e-05,-0.0002049317177198,-0.0002347235440522,0.0001348126490203,0.0001592421482047,0.0001415344455677,3.728294039034524e-05,-0.0001820751551017,4.064529808081088e-07,0.0002792982039537,0.0001314136902013,-2.5710144848515977e-05,-0.0002065378839069,0.0001198403035111,1.6404856555209062e-05,9.520510752305798e-05,-7.753430996380822e-05,0.0001137544731493,0.9999067164108724,9.584428104249288e-05,0.0001684448239352,0.0002268941695534,0.9999385941466976,0.3332177114367087,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,,,,,curated_real_balanced.csv,,
-6.429617365579631e-05,1.089270463918317e-05,1.000271961481958,7.580309962384373e-05,-3.373529606705533e-07,1.0426108340147635e-05,0.3480530347241685,0.016519125042051,-0.0437485586190754,-0.445804258064334,0.0001656484144398,-2.4435693547982342e-05,6.740611972485922e-05,-0.0001232316174119,-4.304156039476633e-05,-9.206786627724682e-05,-4.283704389583696e-05,7.833927945664224e-05,0.0001480992933569,-6.299151838245925e-05,3.971502229170208e-05,-0.0001256028210792,-5.12347187029271e-05,-3.768377466845847e-05,-0.0001336064158663,-3.161680420308077e-05,2.770609045343051e-05,7.086454589255255e-05,3.267851107252175e-05,6.884648522494226e-05,0.0002788709147749,6.808707785873014e-05,5.687283611785808e-05,0.0001599384333022,0.9999419168834628,0.999936384070946,0.3332779208889843,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,,,,,curated_real_balanced.csv,,
-3.385726793812777e-05,0.0001376917418056,-7.521846190724738e-05,8.656128954447857e-06,0.0001988674574046,-6.098096921206705e-05,-4.483890692699572e-05,4.5067819313135817e-05,-0.0001599182287602,4.1857191620085246e-05,7.837199806089035e-05,-5.909945619870309e-05,-3.754250404647231e-05,4.534095402334277e-05,0.0001594755130019,0.000115842222617,0.0001269982820391,8.03932360978695e-05,-0.0002135379341375,5.288700835285097e-05,-0.0001677169624745,7.05907544524778e-05,-0.0001807422223107,4.931745239439968e-06,9.998447181807747e-06,5.799178779354233e-05,9.700253956005173e-05,0.0001550695937713,-7.94766161696025e-05,0.0002363887063221,0.0001156437322621,2.619874053786777e-05,-2.154039119593984e-05,1.0000386088224738,-5.059966448158538e-05,0.9998949874551712,-1.5964091813431523e-05,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,,,,,curated_real_balanced.csv,,
1.0,0.0,0.0,0.0,0.0,0.0,0.8814314603805542,0.10958984375,0.365625,0.3791666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.7731893658638,0.0811393229166666,-0.396875,0.3291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.468086689710617,0.0073372395833333,0.959375,-0.2458333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,real_media,mixkit_table_06.mp4,670.0,AVOID_PERSON,1.0,media_labeled_batch_A_real_corrected.csv,batch_A_real,mixed
4.618102343852664e-06,-1.5273928649459764e-05,2.217825704836827e-05,-0.0001149002309763,0.0001023114549901,1.0000674694607912,0.4491652896315818,0.0340534863195344,0.8407439333883177,0.0958502643838679,7.489252160029479e-05,-0.0002104612522146,-2.992533286371965e-05,-1.226791665128236e-05,3.6827501290936656e-05,4.113932352028366e-05,0.0001087314599508,0.0001026366457666,3.069452511218356e-05,-0.0001542522244098,-4.632391231086048e-05,-0.0001255044902739,-0.000118172130824,-9.023303816358304e-05,0.0001603404641651,-9.510565231770877e-05,-4.062218813008829e-05,-5.263718111014237e-06,0.0001418190109097,-0.0001138392200664,1.0001036478139296,1.194321591070242e-05,-0.0001873835516765,7.130313037726914e-05,6.412121047897907e-05,-3.1766378211063034e-05,0.3335950034607773,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,real_media,,,,,curated_real_balanced.csv,,
1.0,0.0,0.0,0.0,0.0,0.0,0.8809082508087158,0.10138671875,0.38125,0.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.8398380279541016,0.0766276041666666,-0.396875,0.2833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8169987201690674,0.08806640625,-0.31875,-0.4333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,real_media,mixkit_table_06.mp4,620.0,AVOID_PERSON,1.0,media_labeled_batch_A_real_corrected.csv,batch_A_real,mixed
1.000044364210941,7.25136284686337e-05,-0.0001696737671365,2.445692204264132e-06,-3.0074795633830284e-05,2.844108964680936e-05,0.7866051692667341,0.1221173521325807,0.1782041759151029,0.2626009708477533,5.801290273942909e-05,1.0000589958012192,-0.0001111895782691,-1.0194158758769426e-05,5.507749483823239e-06,-1.4046698123530538e-05,0.752196476856876,0.0467860893190494,-0.6156262375669365,0.2331998299465874,-5.926543588761059e-05,-0.0001426698502999,0.9998551306816046,7.061408237124685e-05,4.742989923493352e-05,0.0001638554247866,0.5655207920531737,0.0653793054302891,0.7375515127332695,0.383391148136108,1.000070219980474,5.739016763277034e-05,6.628938066782463e-06,-7.434381688839394e-05,0.0001023272997694,-0.0002493167127871,0.9999013267118364,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,,,,,curated_real_balanced.csv,,
1.000016814874159,-4.070816490393077e-05,-0.0001239222383834,-5.675475480457912e-05,4.043415676453417e-05,5.101534907769493e-05,0.9600587203017428,0.0801885040641129,-0.2001876941499319,0.02077234497281,8.62907483313202e-05,-0.0001069422848049,1.0000910034578567,1.2323464735772062e-05,0.0001884943597825,0.0001594129431865,0.674998600026776,0.0489605602021739,0.2220041451738722,0.4917036873099748,7.70611852402071e-05,5.187412458627955e-05,2.854002863351733e-05,-0.0001087085210503,9.224807011498844e-05,-6.0722531862953966e-05,0.0001443318391125,-5.291689420258414e-05,1.2957522340435746e-05,0.0001539942063528,4.212490444176186e-05,-8.236041979299326e-05,1.000098551357411,-5.950409830095784e-06,7.363297379155774e-05,0.9999576897170218,0.6666962729475885,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,real_media,,,,,curated_real_balanced.csv,,
