row_id,final_label,drop_row
351,,1
352,,1
353,,1
354,,1
355,,1
356,,1
357,,1
358,,1
359,,1
360,,1
361,,1
362,,1
363,,1
364,,1
365,,1
366,,1
367,,1
368,,1
369,,1
370,,1
371,,1
372,,1
373,,1
374,,1
375,,1
376,,1
377,,1
378,,1
379,,1
380,,1
381,,1
382,,1
383,EXPLORE,0
384,EXPLORE,0
385,,1
386,,1
392,EXPLORE,0
394,,1
396,,1
397,,1
398,,1
399,EXPLORE,0
401,,1
403,,1
404,,1
405,CHECK_TABLE,0
406,CHECK_TABLE,0
407,CHECK_TABLE,0
408,CHECK_TABLE,0
409,CHECK_TABLE,0
410,CHECK_TABLE,0
411,CHECK_TABLE,0
412,EXPLORE,0
413,CHECK_TABLE,0
414,CHECK_TABLE,0
415,CHECK_TABLE,0
416,EXPLORE,0
417,EXPLORE,0
419,EXPLORE,0
422,EXPLORE,0
423,CHECK_TABLE,0
424,EXPLORE,0
427,EXPLORE,0
428,EXPLORE,0
429,EXPLORE,0
431,EXPLORE,0
432,EXPLORE,0
433,EXPLORE,0
435,EXPLORE,0
436,EXPLORE,0
437,EXPLORE,0
438,EXPLORE,0
440,EXPLORE,0
441,,1
442,,1
443,,1
444,,1
445,,1
446,,1
447,,1
448,,1
449,,1
450,,1
451,,1
452,,1
453,,1
454,,1
455,,1
456,,1
457,,1
458,,1
459,,1
460,,1
461,,1
462,,1
463,,1
464,,1
465,,1
466,,1
467,,1
468,,1
469,,1
470,,1
471,,1
472,,1
473,,1
474,,1
475,,1
476,,1
477,,1
478,,1
479,,1
480,,1
481,,1
482,,1
483,,1
484,,1
485,,1
486,,1
487,,1
488,,1
489,,1
490,,1
491,,1
492,,1
493,,1
494,,1
495,,1
496,,1
497,,1
498,,1
499,,1
500,,1
501,,1
502,,1
503,,1
504,,1
505,,1
506,CHECK_TABLE,0
507,,1
508,,1
509,,1
510,,1
511,,1
512,,1
513,,1
514,,1
515,,1
516,,1
517,CHECK_TABLE,0
518,,1
519,,1
520,,1
521,,1
522,,1
523,,1
524,,1
525,,1
526,,1
527,,1
528,,1
529,,1
530,,1
531,,1
532,,1
533,,1
534,,1
535,,1
536,CHECK_TABLE,0
537,CHECK_TABLE,0
538,CHECK_TABLE,0
539,CHECK_TABLE,0
540,,1
541,CHECK_TABLE,0
542,CHECK_TABLE,0
543,,1
544,,1
545,,1
546,,1
547,,1
548,,1
549,,1
550,,1
551,CHECK_TABLE,0
552,CHECK_TABLE,0
553,,1
554,,1
555,,1
556,,1
557,,1
558,,1
559,CHECK_TABLE,0
560,CHECK_TABLE,0
561,,1
562,,1
563,CHECK_TABLE,0
564,CHECK_TABLE,0
565,CHECK_TABLE,0
566,CHECK_TABLE,0
567,,1
568,CHECK_TABLE,0
569,CHECK_TABLE,0
570,CHECK_TABLE,0
571,MOVE_TO_CHAIR,0
572,MOVE_TO_CHAIR,0
573,MOVE_TO_CHAIR,0
574,MOVE_TO_CHAIR,0
575,MOVE_TO_CHAIR,0
576,MOVE_TO_CHAIR,0
577,MOVE_TO_CHAIR,0
579,MOVE_TO_CHAIR,0
580,MOVE_TO_CHAIR,0
581,MOVE_TO_CHAIR,0
582,MOVE_TO_CHAIR,0
583,MOVE_TO_CHAIR,0
584,MOVE_TO_CHAIR,0
585,MOVE_TO_CHAIR,0
586,MOVE_TO_CHAIR,0
587,MOVE_TO_CHAIR,0
588,MOVE_TO_CHAIR,0
589,MOVE_TO_CHAIR,0
590,MOVE_TO_CHAIR,0
591,MOVE_TO_CHAIR,0
592,MOVE_TO_CHAIR,0
594,MOVE_TO_CHAIR,0
595,MOVE_TO_CHAIR,0
596,MOVE_TO_CHAIR,0
597,MOVE_TO_CHAIR,0
598,MOVE_TO_CHAIR,0
599,MOVE_TO_CHAIR,0
602,EXPLORE,0
603,EXPLORE,0
604,,1
605,,1
607,EXPLORE,0
608,EXPLORE,0
609,EXPLORE,0
610,EXPLORE,0
611,EXPLORE,0
612,EXPLORE,0
613,EXPLORE,0
614,EXPLORE,0
615,EXPLORE,0
616,EXPLORE,0
617,EXPLORE,0
618,EXPLORE,0
619,EXPLORE,0
620,EXPLORE,0
621,EXPLORE,0
623,EXPLORE,0
624,MOVE_TO_CHAIR,0
625,MOVE_TO_CHAIR,0
626,MOVE_TO_CHAIR,0
627,MOVE_TO_CHAIR,0
628,MOVE_TO_CHAIR,0
629,MOVE_TO_CHAIR,0
630,MOVE_TO_CHAIR,0
631,,1
632,MOVE_TO_CHAIR,0
633,MOVE_TO_CHAIR,0
634,MOVE_TO_CHAIR,0
635,MOVE_TO_CHAIR,0
636,MOVE_TO_CHAIR,0
637,MOVE_TO_CHAIR,0
638,MOVE_TO_CHAIR,0
639,,1
640,MOVE_TO_CHAIR,0
641,MOVE_TO_CHAIR,0
642,,1
643,,1
645,,1
646,,1
647,,1
648,,1
649,,1
650,,1
651,,1
652,,1
653,,1
655,MOVE_TO_CHAIR,0
656,,1
657,,1
658,,1
659,,1
660,,1
661,,1
662,,1
663,,1
664,,1
665,,1
666,,1
667,,1
668,,1
669,,1
671,,1
672,CHECK_TABLE,0
673,,1
674,CHECK_TABLE,0
675,,1
676,,1
677,,1
678,CHECK_TABLE,0
679,CHECK_TABLE,0
681,,1
683,,1
685,CHECK_TABLE,0
686,CHECK_TABLE,0
687,,1
688,,1
689,,1
690,,1
691,,1
692,CHECK_TABLE,0
693,CHECK_TABLE,0
694,,1
695,CHECK_TABLE,0
696,CHECK_TABLE,0
697,CHECK_TABLE,0
698,MOVE_TO_CHAIR,0
699,MOVE_TO_CHAIR,0
700,MOVE_TO_CHAIR,0
701,CHECK_TABLE,0
703,MOVE_TO_CHAIR,0
705,MOVE_TO_CHAIR,0
706,MOVE_TO_CHAIR,0
707,MOVE_TO_CHAIR,0
708,MOVE_TO_CHAIR,0
709,MOVE_TO_CHAIR,0
710,MOVE_TO_CHAIR,0
711,MOVE_TO_CHAIR,0
712,MOVE_TO_CHAIR,0
714,,1
715,,1
717,,1
718,,1
719,,1
720,,1
721,,1
722,,1
723,,1
724,,1
725,,1
726,,1
727,,1
728,,1
730,CHECK_TABLE,0
733,,1
735,CHECK_TABLE,0
736,CHECK_TABLE,0
737,CHECK_TABLE,0
738,CHECK_TABLE,0
739,,1
740,CHECK_TABLE,0
741,,1
742,,1
743,CHECK_TABLE,0
744,CHECK_TABLE,0
745,,1
746,,1
747,CHECK_TABLE,0
748,CHECK_TABLE,0
749,CHECK_TABLE,0
750,CHECK_TABLE,0
751,CHECK_TABLE,0
752,CHECK_TABLE,0
753,CHECK_TABLE,0
754,,1
755,,1
756,,1
757,,1
758,,1
759,,1
760,,1
761,,1
762,,1
763,,1
764,,1
765,,1
766,,1
767,,1
768,,1
769,,1
770,,1
771,,1
772,,1
773,,1
774,,1
775,,1
776,,1
777,,1
778,,1
779,,1
780,,1
781,,1
782,,1
783,,1
784,,1
785,,1
786,,1
787,,1
788,,1
789,,1
790,,1
791,,1
792,,1
793,,1
794,,1
795,,1
796,,1
797,,1
798,,1
799,,1
800,,1
801,,1
802,,1
803,,1
804,,1
805,,1
806,,1
807,,1
808,,1
809,,1
810,,1
811,,1
812,,1
813,,1
814,,1
815,,1
816,,1
817,,1
818,,1
819,,1
820,,1
821,,1
822,,1
823,,1
824,,1
825,,1
826,,1
827,,1
828,,1
829,,1
830,,1
831,,1
832,,1
833,,1
834,,1
835,,1
836,,1
837,,1
838,,1
839,,1
840,,1
841,,1
842,,1
843,,1
844,,1
845,,1
846,,1
847,,1
848,,1
849,,1
850,,1
851,,1
852,,1
853,,1
854,,1
855,,1
856,,1
857,,1
858,,1
859,,1
860,,1
861,,1
862,,1
863,,1
864,,1
865,,1
866,,1
867,AVOID_PERSON,0
868,AVOID_PERSON,0
869,,1
870,,1
871,AVOID_PERSON,0
872,,1
873,CHECK_TABLE,0
874,AVOID_PERSON,0
875,,1
876,AVOID_PERSON,0
877,AVOID_PERSON,0
878,AVOID_PERSON,0
879,AVOID_PERSON,0
880,AVOID_PERSON,0
881,AVOID_PERSON,0
882,AVOID_PERSON,0
883,AVOID_PERSON,0
884,AVOID_PERSON,0
885,,1
886,,1
887,,1
888,,1
889,,1
890,AVOID_PERSON,0
891,AVOID_PERSON,0
892,AVOID_PERSON,0
893,,1
894,,1
895,,1
896,,1
897,,1
898,,1
899,,1
680,,1
732,,1
716,,1
684,,1
622,EXPLORE,0
601,EXPLORE,0
395,EXPLORE,0
434,EXPLORE,0
390,EXPLORE,0
426,EXPLORE,0
704,MOVE_TO_CHAIR,0
402,EXPLORE,0
430,EXPLORE,0
734,,1
421,EXPLORE,0
389,EXPLORE,0
670,,1
387,EXPLORE,0
600,EXPLORE,0
731,,1
400,,1
391,EXPLORE,0
578,MOVE_TO_CHAIR,0
593,MOVE_TO_CHAIR,0
439,EXPLORE,0
644,,1
425,EXPLORE,0
682,,1
388,EXPLORE,0
420,EXPLORE,0
729,,1
654,,1
393,EXPLORE,0
606,EXPLORE,0
418,EXPLORE,0
702,MOVE_TO_CHAIR,0
713,EXPLORE,0
