row_id,source_file,frame_index,auto_label,final_label,drop_row,needs_review,detections_json
175,mixkit_table_07.mp4,72,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 3, ""person"": 11, ""chair"": 8, ""laptop"": 5, ""tv"": 1, ""backpack"": 1}"
176,mixkit_table_07.mp4,80,MOVE_TO_CHAIR,,0,1,"{""laptop"": 6, ""potted plant"": 4, ""person"": 13, ""chair"": 7, ""dining table"": 2}"
177,mixkit_table_07.mp4,88,AVOID_PERSON,,0,1,"{""laptop"": 7, ""chair"": 6, ""person"": 12, ""potted plant"": 3, ""backpack"": 1, ""dining table"": 2}"
178,mixkit_table_07.mp4,96,AVOID_PERSON,,0,1,"{""person"": 13, ""laptop"": 4, ""chair"": 6, ""potted plant"": 4, ""dining table"": 1}"
179,mixkit_table_07.mp4,104,MOVE_TO_CHAIR,,0,1,"{""laptop"": 4, ""person"": 18, ""chair"": 7, ""potted plant"": 4, ""tv"": 1, ""backpack"": 1}"
180,mixkit_table_07.mp4,112,MOVE_TO_CHAIR,,0,1,"{""person"": 19, ""chair"": 4, ""laptop"": 3, ""potted plant"": 3, ""tv"": 1, ""dining table"": 1}"
181,mixkit_table_07.mp4,120,AVOID_PERSON,,0,1,"{""person"": 15, ""chair"": 13, ""potted plant"": 6, ""laptop"": 5, ""tv"": 1, ""dining table"": 1}"
182,mixkit_table_07.mp4,128,MOVE_TO_CHAIR,,0,1,"{""person"": 19, ""chair"": 8, ""potted plant"": 5, ""laptop"": 4, ""tv"": 1, ""dining table"": 1}"
183,mixkit_table_07.mp4,136,AVOID_PERSON,,0,1,"{""person"": 17, ""chair"": 9, ""potted plant"": 6, ""tv"": 1, ""dining table"": 1, ""laptop"": 4}"
184,mixkit_table_07.mp4,144,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 5, ""person"": 13, ""laptop"": 4, ""chair"": 6, ""dining table"": 1, ""tv"": 2}"
185,mixkit_table_07.mp4,152,MOVE_TO_CHAIR,,0,1,"{""chair"": 8, ""person"": 18, ""potted plant"": 5, ""laptop"": 6, ""tv"": 2}"
186,mixkit_table_07.mp4,160,AVOID_PERSON,,0,1,"{""person"": 22, ""chair"": 6, ""potted plant"": 4, ""tv"": 2, ""laptop"": 5}"
187,mixkit_table_07.mp4,168,AVOID_PERSON,,0,1,"{""chair"": 8, ""person"": 17, ""potted plant"": 4, ""tv"": 2, ""laptop"": 5, ""dining table"": 1}"
188,mixkit_table_07.mp4,176,AVOID_PERSON,,0,1,"{""chair"": 11, ""person"": 20, ""potted plant"": 6, ""laptop"": 5, ""tv"": 3, ""dining table"": 1}"
189,mixkit_table_07.mp4,184,AVOID_PERSON,,0,1,"{""chair"": 9, ""person"": 17, ""potted plant"": 5, ""laptop"": 3, ""tv"": 1}"
190,mixkit_table_07.mp4,192,AVOID_PERSON,,0,1,"{""person"": 16, ""potted plant"": 4, ""tv"": 1, ""laptop"": 4, ""chair"": 10, ""dining table"": 1}"
191,mixkit_table_07.mp4,200,MOVE_TO_CHAIR,,0,1,"{""chair"": 9, ""potted plant"": 5, ""laptop"": 5, ""person"": 9, ""tv"": 1, ""dining table"": 1}"
192,mixkit_table_07.mp4,208,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 5, ""chair"": 10, ""person"": 11, ""laptop"": 3, ""tv"": 1}"
193,mixkit_table_07.mp4,216,MOVE_TO_CHAIR,,0,1,"{""chair"": 7, ""potted plant"": 6, ""person"": 12, ""laptop"": 5, ""tv"": 1}"
194,mixkit_table_07.mp4,224,MOVE_TO_CHAIR,,0,1,"{""chair"": 9, ""person"": 13, ""potted plant"": 3, ""laptop"": 4, ""tv"": 1, ""bottle"": 1}"
195,mixkit_table_07.mp4,232,MOVE_TO_CHAIR,,0,1,"{""chair"": 9, ""potted plant"": 5, ""laptop"": 6, ""person"": 12, ""tv"": 1, ""bottle"": 1, ""mouse"": 1}"
196,mixkit_table_07.mp4,240,MOVE_TO_CHAIR,,0,1,"{""person"": 13, ""chair"": 8, ""potted plant"": 5, ""laptop"": 5, ""bottle"": 1, ""tv"": 1, ""dining table"": 1}"
197,mixkit_table_07.mp4,248,MOVE_TO_CHAIR,,0,1,"{""person"": 12, ""potted plant"": 6, ""chair"": 6, ""laptop"": 4, ""tv"": 1, ""bottle"": 1, ""dining table"": 1}"
198,mixkit_table_07.mp4,256,MOVE_TO_CHAIR,,0,1,"{""chair"": 7, ""potted plant"": 3, ""person"": 13, ""tv"": 1, ""laptop"": 6, ""dining table"": 1, ""vase"": 1}"
199,mixkit_table_07.mp4,264,MOVE_TO_CHAIR,,0,1,"{""person"": 9, ""chair"": 7, ""potted plant"": 5, ""laptop"": 3, ""tv"": 2, ""mouse"": 1}"
200,mixkit_table_07.mp4,272,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 6, ""person"": 11, ""chair"": 7, ""tv"": 2, ""laptop"": 3, ""mouse"": 1, ""vase"": 1, ""dining table"": 1}"
201,mixkit_table_07.mp4,280,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 5, ""person"": 13, ""chair"": 7, ""laptop"": 4, ""tv"": 2, ""mouse"": 1, ""vase"": 1}"
202,mixkit_table_07.mp4,288,MOVE_TO_CHAIR,,0,1,"{""person"": 11, ""potted plant"": 5, ""laptop"": 2, ""chair"": 6, ""tv"": 2}"
203,mixkit_table_07.mp4,296,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 5, ""person"": 13, ""tv"": 1, ""chair"": 6, ""laptop"": 3}"
204,mixkit_table_07.mp4,304,MOVE_TO_CHAIR,,0,1,"{""tv"": 1, ""potted plant"": 5, ""chair"": 12, ""laptop"": 3, ""person"": 14}"
205,mixkit_table_07.mp4,312,MOVE_TO_CHAIR,,0,1,"{""chair"": 10, ""potted plant"": 5, ""tv"": 1, ""laptop"": 5, ""person"": 11}"
206,mixkit_table_07.mp4,320,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 4, ""person"": 14, ""chair"": 10, ""tv"": 1, ""laptop"": 4}"
207,mixkit_table_07.mp4,328,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 6, ""chair"": 9, ""person"": 9, ""tv"": 1, ""laptop"": 4}"
208,mixkit_table_07.mp4,336,MOVE_TO_CHAIR,,0,1,"{""chair"": 9, ""potted plant"": 6, ""person"": 10, ""laptop"": 5, ""tv"": 1, ""mouse"": 1}"
209,mixkit_table_07.mp4,344,MOVE_TO_CHAIR,,0,1,"{""potted plant"": 4, ""person"": 16, ""chair"": 6, ""tv"": 1, ""laptop"": 4, ""mouse"": 1}"
