f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,label,source_type
1.0,0.0,0.0,0.0,0.0,0.0,0.9519804120063782,0.07666666805744171,-0.11562500149011612,0.05416666716337204,0.0,1.0,0.0,0.0,0.0,0.0,0.8603473901748657,0.022057291120290756,-0.23125000298023224,0.5708333253860474,0.0,0.0,1.0,0.0,0.0,0.0,0.8339356780052185,0.05798177048563957,-0.03437500074505806,-0.25833332538604736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.9306386113166809,0.07810547202825546,-0.11874999850988388,-0.40833333134651184,1.0,0.0,0.0,0.0,0.0,0.0,0.4014691114425659,0.08052734285593033,0.515625,0.3166666626930237,0.0,0.0,1.0,0.0,0.0,0.0,0.6014460921287537,0.03378580883145332,-0.768750011920929,0.12083332985639572,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.9565989375114441,0.07307291775941849,-0.19687500596046448,0.17083333432674408,1.0,0.0,0.0,0.0,0.0,0.0,0.506280243396759,0.06541991978883743,0.512499988079071,-0.04583333432674408,0.0,0.0,1.0,0.0,0.0,0.0,0.547197699546814,0.045699868351221085,-0.02187499962747097,0.09166666865348816,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.8531112670898438,0.05458333343267441,-0.5562499761581421,0.01666666753590107,1.0,0.0,0.0,0.0,0.0,0.0,0.4769803285598755,0.05126953125,0.4375,-0.25833332538604736,0.0,0.0,1.0,0.0,0.0,0.0,0.7405616044998169,0.0803515613079071,-0.0062500000931322575,0.08749999850988388,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.5468112230300903,0.05911458283662796,0.671875,0.6083333492279053,0.0,0.0,1.0,0.0,0.0,0.0,0.8674961924552917,0.05903320387005806,-0.4312500059604645,0.4416666626930237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.8709312081336975,0.06035807356238365,-0.40937501192092896,-0.2541666626930237,0.0,0.0,1.0,0.0,0.0,0.0,0.957046627998352,0.05627278611063957,-0.5062500238418579,-0.012500000186264515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
0.0,0.0,0.0,0.0,1.0,0.0,0.6091199517250061,0.03760416805744171,-0.2750000059604645,-0.11249999701976776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.7466951608657837,0.029267577454447746,0.10000000149011612,-0.6708333492279053,0.0,0.0,1.0,0.0,0.0,0.0,0.9064999222755432,0.10740234702825546,0.6031249761581421,0.28333333134651184,0.0,1.0,0.0,0.0,0.0,0.0,0.6171597242355347,0.0501302070915699,-0.737500011920929,0.44583332538604736,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.9536182880401611,0.05528971180319786,0.05937499925494194,0.30000001192092896,1.0,0.0,0.0,0.0,0.0,0.0,0.793096125125885,0.06187500059604645,0.84375,0.26249998807907104,0.0,0.0,1.0,0.0,0.0,0.0,0.6993751525878906,0.03989257663488388,-0.6781250238418579,0.34583333134651184,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.7550100088119507,0.04633789137005806,-0.05624999850988388,0.38333332538604736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.9267638921737671,0.07863280922174454,-0.16562500596046448,-0.1666666716337204,1.0,0.0,0.0,0.0,0.0,0.0,0.7203286290168762,0.05415689945220947,0.75,-0.24583333730697632,0.0,0.0,1.0,0.0,0.0,0.0,0.674061119556427,0.04042968899011612,-0.84375,0.5916666388511658,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.88956618309021,0.03485351428389549,-0.20624999701976776,-0.18333333730697632,0.0,0.0,1.0,0.0,0.0,0.0,0.925054669380188,0.05842122435569763,-0.23125000298023224,0.07083333283662796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
0.0,0.0,0.0,1.0,0.0,0.0,0.3308922350406647,0.03911783918738365,-0.078125,0.4166666567325592,0.0,0.0,0.0,0.0,1.0,0.0,0.25359779596328735,0.027812499552965164,-0.515625,-0.6833333373069763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.9759448170661926,0.09817708283662796,0.12812499701976776,0.19166666269302368,0.0,1.0,0.0,0.0,0.0,0.0,0.5733254551887512,0.017347006127238274,-0.09062500298023224,0.5666666626930237,0.0,0.0,1.0,0.0,0.0,0.0,0.7392398715019226,0.04829101637005806,0.48124998807907104,0.32499998807907104,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.8307476043701172,0.02581380121409893,-0.24062499403953552,-0.7916666865348816,1.0,0.0,0.0,0.0,0.0,0.0,0.40984198451042175,0.07407226413488388,0.8187500238418579,-0.5958333611488342,0.0,0.0,1.0,0.0,0.0,0.0,0.523664653301239,0.05014648288488388,-0.40312498807907104,0.03333333507180214,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.9408464431762695,0.048613280057907104,0.21875,0.2541666626930237,1.0,0.0,0.0,0.0,0.0,0.0,0.6905122399330139,0.04023437574505806,0.34062498807907104,0.1875,0.0,0.0,1.0,0.0,0.0,0.0,0.6000874042510986,0.0432942695915699,-0.18125000596046448,-0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.9124484062194824,0.13033853471279144,0.02812499925494194,-0.4166666567325592,0.0,1.0,0.0,0.0,0.0,0.0,0.4529740810394287,0.019765624776482582,-0.75,0.8333333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.8562384247779846,0.03110351599752903,0.23125000298023224,0.22083333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.7801697254180908,0.04289062321186066,-0.48750001192092896,0.2916666567325592,0.0,1.0,0.0,0.0,0.0,0.0,0.6472429037094116,0.035332031548023224,-0.800000011920929,-0.32499998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
0.0,0.0,1.0,0.0,0.0,0.0,0.63109290599823,0.03975260257720947,-0.0031250000465661287,-0.762499988079071,0.0,0.0,0.0,0.0,0.0,1.0,0.5893756747245789,0.021113282069563866,0.07500000298023224,0.07083333283662796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.8588284254074097,0.040833331644535065,-0.3531250059604645,0.1041666641831398,0.0,0.0,1.0,0.0,0.0,0.0,0.7963107824325562,0.03893228992819786,0.23749999701976776,0.4166666567325592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.8655532598495483,0.04347981885075569,0.19062499701976776,0.2083333283662796,0.0,1.0,0.0,0.0,0.0,0.0,0.5187564492225647,0.054570313543081284,-0.26875001192092896,0.512499988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
0.0,0.0,1.0,0.0,0.0,0.0,0.917786717414856,0.08549804985523224,0.390625,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.4971579611301422,0.03515625,0.6656249761581421,0.7916666865348816,0.0,1.0,0.0,0.0,0.0,0.0,0.6054496765136719,0.022187499329447746,-0.515625,-0.09166666865348816,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.6129080653190613,0.03257812559604645,0.39375001192092896,0.23749999701976776,0.0,0.0,1.0,0.0,0.0,0.0,0.7572482228279114,0.08239258080720901,-0.2874999940395355,0.17499999701976776,0.0,1.0,0.0,0.0,0.0,0.0,0.46995484828948975,0.06655273586511612,-0.04062499850988388,-0.01666666753590107,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.8021559119224548,0.14812825620174408,0.04374999925494194,0.02500000037252903,0.0,0.0,1.0,0.0,0.0,0.0,0.6748124361038208,0.041995443403720856,0.84375,0.32083332538604736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.8848665356636047,0.12276692688465118,0.21562500298023224,0.12916666269302368,0.0,1.0,0.0,0.0,0.0,0.0,0.8189029693603516,0.019397785887122154,-0.875,0.7875000238418579,0.0,0.0,1.0,0.0,0.0,0.0,0.7838902473449707,0.06422200798988342,0.550000011920929,0.6458333134651184,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.7422683835029602,0.028072915971279144,0.84375,0.17916665971279144,0.0,1.0,0.0,0.0,0.0,0.0,0.7483148574829102,0.05500651150941849,0.05937499925494194,-0.03333333507180214,0.0,0.0,1.0,0.0,0.0,0.0,0.6604604721069336,0.0632617175579071,-0.41874998807907104,0.4583333432674408,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.8516969680786133,0.06166015565395355,0.16249999403953552,0.07916666567325592,0.0,0.0,1.0,0.0,0.0,0.0,0.5385169386863708,0.03602539002895355,-0.6499999761581421,0.2916666567325592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,0.0,1.0,0.0,0.0,0.0,0.8362934589385986,0.0910416692495346,-0.3812499940395355,0.03750000149011612,0.0,1.0,0.0,0.0,0.0,0.0,0.4687685966491699,0.03851562365889549,0.0,0.2666666805744171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.7419338226318359,0.07599283754825592,-0.078125,-0.008333333767950535,0.0,0.0,1.0,0.0,0.0,0.0,0.8023970127105713,0.07570312172174454,-0.671875,-0.02083333395421505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.9119758009910583,0.04867187514901161,0.28125,-0.004166666883975267,1.0,0.0,0.0,0.0,0.0,0.0,0.45425957441329956,0.04798177257180214,0.4781250059604645,0.12083332985639572,0.0,0.0,1.0,0.0,0.0,0.0,0.5126309394836426,0.04071614518761635,-0.8374999761581421,-0.6166666746139526,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,0.0,1.0,0.0,0.0,0.0,0.860228955745697,0.05414062365889549,0.3843750059604645,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.9098886251449585,0.04736979305744171,-0.27812498807907104,-0.02500000037252903,0.0,1.0,0.0,0.0,0.0,0.0,0.6961535811424255,0.07505208253860474,-0.34062498807907104,0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.661740243434906,0.07500000298023224,-0.762499988079071,0.2541666626930237,0.0,0.0,1.0,0.0,0.0,0.0,0.2860627770423889,0.06516926735639572,-0.0625,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.8428133726119995,0.07138671725988388,-0.47187501192092896,-0.3499999940395355,0.0,0.0,1.0,0.0,0.0,0.0,0.8509645462036133,0.06499999761581421,-0.37812501192092896,-0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
0.0,0.0,1.0,0.0,0.0,0.0,0.6682431697845459,0.01826171949505806,-0.49687498807907104,-0.2958333194255829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.7906755208969116,0.07273437827825546,0.05000000074505806,0.4625000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,0.0,1.0,0.0,0.0,0.0,0.8674457669258118,0.06750000268220901,0.7718750238418579,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.8828529715538025,0.03544921800494194,-0.05312500149011612,0.11249999701976776,0.0,0.0,1.0,0.0,0.0,0.0,0.9706279635429382,0.0718001276254654,0.6812499761581421,0.14166666567325592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,CHECK_TABLE,simulated
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.8533300757408142,0.10293620079755783,-0.39375001192092896,0.008333333767950535,0.0,1.0,0.0,0.0,0.0,0.0,0.46257832646369934,0.056640625,-0.40312498807907104,-0.12916666269302368,0.0,0.0,1.0,0.0,0.0,0.0,0.5497127771377563,0.05405273288488388,0.84375,-0.05000000074505806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
0.0,0.0,0.0,1.0,0.0,0.0,0.2537119686603546,0.026637369766831398,-0.862500011920929,-0.7041666507720947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.9596571922302246,0.1133626326918602,0.546875,0.25833332538604736,1.0,0.0,0.0,0.0,0.0,0.0,0.3851849138736725,0.037812501192092896,0.5218750238418579,0.05833333358168602,0.0,0.0,1.0,0.0,0.0,0.0,0.6195178031921387,0.05085937678813934,-0.3812499940395355,0.3916666805744171,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,simulated
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
0.0,1.0,0.0,0.0,0.0,0.0,0.6709266304969788,0.03828125074505806,-0.4281249940395355,-0.0625,0.0,0.0,1.0,0.0,0.0,0.0,0.4843593239784241,0.03121093660593033,0.390625,0.02916666679084301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,simulated
1.0,0.0,0.0,0.0,0.0,0.0,0.8772585988044739,0.05711263045668602,-0.09687499701976776,-0.25833332538604736,0.0,1.0,0.0,0.0,0.0,0.0,0.8139640688896179,0.0377604179084301,-0.44999998807907104,0.8333333134651184,0.0,0.0,1.0,0.0,0.0,0.0,0.7572309374809265,0.04977213591337204,0.05312500149011612,0.5083333253860474,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AVOID_PERSON,simulated
